dataset,battery_name,window_start,mse,mae,rmse,mse_raw,mae_raw,rmse_raw
test_HUST,HUST_8-4,1500,0.0069237640221037535,0.08212675393927399,0.08320915828262988,0.0069237640221037535,0.08212675393927399,0.08320915828262988
test_HUST,HUST_8-4,1550,0.00025552390196671265,0.013157371559350048,0.015985115012620732,0.00025552390196671265,0.013157371559350048,0.015985115012620732
test_HUST,HUST_8-4,1600,0.0014456314958632176,0.035281011029720956,0.03802146099064603,0.0014456314958632176,0.035281011029720956,0.03802146099064603
test_HUST,HUST_8-4,1650,0.011479976471087004,0.10602110214243689,0.10714465208813272,0.011479976471087004,0.10602110214243689,0.10714465208813272
test_HUST,HUST_8-4,200,0.0017652233270334288,0.04194629433885547,0.042014560893021705,0.0017652233270334288,0.04194629433885547,0.042014560893021705
test_HUST,HUST_8-4,250,0.00046237756532997845,0.021437463868621044,0.021502966430936417,0.00046237756532997845,0.021437463868621044,0.021502966430936417
test_HUST,HUST_8-4,300,0.0010753557084402557,0.03272337996780293,0.03279261667571308,0.0010753557084402557,0.03272337996780293,0.03279261667571308
test_HUST,HUST_8-4,350,0.002383641118208193,0.048675409925372504,0.04882254723187016,0.002383641118208193,0.048675409925372504,0.04882254723187016
test_HUST,HUST_8-4,400,0.006525174029922226,0.08069639204570546,0.08077854931801032,0.006525174029922226,0.08069639204570546,0.08077854931801032
test_HUST,HUST_8-4,450,1.3385783525073183e-05,0.003131054926903069,0.003658658705738099,1.3385783525073183e-05,0.003131054926903069,0.003658658705738099
test_HUST,HUST_8-4,50,0.0019037658442188454,0.043555654008061884,0.04363216524788617,0.0019037658442188454,0.043555654008061884,0.04363216524788617
test_HUST,HUST_8-4,500,2.461610430215217e-05,0.004124347311716489,0.0049614619117909365,2.461610430215217e-05,0.004124347311716489,0.0049614619117909365
test_HUST,HUST_8-4,550,0.0002703572254230164,0.016011182565546088,0.01644254315557713,0.0002703572254230164,0.016011182565546088,0.01644254315557713
test_HUST,HUST_8-4,600,4.272358897608247e-05,0.005265521121194583,0.006536328401792742,4.272358897608247e-05,0.005265521121194583,0.006536328401792742
test_HUST,HUST_8-4,650,1.5399996400105334e-05,0.003271295508662761,0.003924282915400638,1.5399996400105334e-05,0.003271295508662761,0.003924282915400638
test_HUST,HUST_8-4,700,0.00022215677434884437,0.014128958593064775,0.014904924499937742,0.00022215677434884437,0.014128958593064775,0.014904924499937742
test_HUST,HUST_8-4,750,0.00015710377253341234,0.01126685247329913,0.012534104376995285,0.00015710377253341234,0.01126685247329913,0.012534104376995285
test_HUST,HUST_8-4,800,0.0003725387144835551,0.018673758238218822,0.01930126199199304,0.0003725387144835551,0.018673758238218822,0.01930126199199304
test_HUST,HUST_8-4,850,0.000858597997067327,0.028692891874981575,0.02930184289541064,0.000858597997067327,0.028692891874981575,0.02930184289541064
test_HUST,HUST_8-4,900,0.001791322750812504,0.041878332396122514,0.042324020966969855,0.001791322750812504,0.041878332396122514,0.042324020966969855
test_HUST,HUST_8-4,950,9.111777254309124e-05,0.007903279021772873,0.009545562976749524,9.111777254309124e-05,0.007903279021772873,0.009545562976749524
test_HUST,HUST_8-5,0,0.001155604716014984,0.0339419420337385,0.0339941865032094,0.001155604716014984,0.0339419420337385,0.0339941865032094
test_HUST,HUST_8-5,100,0.0022290726993615512,0.04716074620670149,0.04721305645011294,0.0022290726993615512,0.04716074620670149,0.04721305645011294
test_HUST,HUST_8-5,1000,0.000394229703904843,0.01789732465243037,0.0198552185559576,0.000394229703904843,0.01789732465243037,0.0198552185559576
test_HUST,HUST_8-5,1050,0.004653237716274173,0.06508320022636513,0.06821464444145534,0.004653237716274173,0.06508320022636513,0.06821464444145534
test_HUST,HUST_8-5,1100,0.018108429373786792,0.1322183576503247,0.13456756434515263,0.018108429373786792,0.1322183576503247,0.13456756434515263
test_HUST,HUST_8-5,150,0.0015967838915979015,0.039846153343816734,0.039959778422782845,0.0015967838915979015,0.039846153343816734,0.039959778422782845
test_HUST,HUST_8-5,200,0.005724426124036088,0.07565044386201863,0.07565993737795511,0.005724426124036088,0.07565044386201863,0.07565993737795511
test_HUST,HUST_8-5,250,0.00028201335926636325,0.01669844444002254,0.016793253385403415,0.00028201335926636325,0.01669844444002254,0.016793253385403415
test_HUST,HUST_8-5,300,0.0011804762818632796,0.034182655091362084,0.034358059925776945,0.0011804762818632796,0.034182655091362084,0.034358059925776945
test_HUST,HUST_8-5,350,0.00037929902576172277,0.01879121549050085,0.019475600780507973,0.00037929902576172277,0.01879121549050085,0.019475600780507973
test_HUST,HUST_8-5,400,0.00012860473919779978,0.010701064362263604,0.011340402955706635,0.00012860473919779978,0.010701064362263604,0.011340402955706635
test_HUST,HUST_8-5,450,0.006352912128746092,0.07965381861399248,0.07970515747896176,0.006352912128746092,0.07965381861399248,0.07970515747896176
test_HUST,HUST_8-5,50,0.0009380926845111648,0.030546543680191225,0.03062829875313294,0.0009380926845111648,0.030546543680191225,0.03062829875313294
test_HUST,HUST_8-5,500,0.0002330743412784339,0.01316966284908284,0.015266772457806329,0.0002330743412784339,0.01316966284908284,0.015266772457806329
test_HUST,HUST_8-5,550,5.6973703227875574e-05,0.006270350095600916,0.0075480926880819085,5.6973703227875574e-05,0.006270350095600916,0.0075480926880819085
test_HUST,HUST_8-5,600,0.03818468080263792,0.19534825110034318,0.19540900901094074,0.03818468080263792,0.19534825110034318,0.19540900901094074
test_HUST,HUST_8-5,650,0.0007299308377421384,0.02514961542413179,0.027017232236891668,0.0007299308377421384,0.02514961542413179,0.027017232236891668
test_HUST,HUST_8-5,700,0.0008530121128795626,0.026215643056438972,0.02920637110083282,0.0008530121128795626,0.026215643056438972,0.02920637110083282
test_HUST,HUST_8-5,750,0.0030391957556214085,0.053531446481771335,0.05512890127348276,0.0030391957556214085,0.053531446481771335,0.05512890127348276
test_HUST,HUST_8-5,800,0.0026642275770178414,0.049086134242700336,0.05161615616275433,0.0026642275770178414,0.049086134242700336,0.05161615616275433
test_HUST,HUST_8-5,850,0.0004847480475528894,0.01756327993606892,0.022016994516802002,0.0004847480475528894,0.01756327993606892,0.022016994516802002
test_HUST,HUST_8-5,900,0.0033385226990487096,0.0576464435636153,0.057779950666720974,0.0033385226990487096,0.0576464435636153,0.057779950666720974
test_HUST,HUST_8-5,950,0.0026698636741539976,0.04793340501445867,0.051670723569096626,0.0026698636741539976,0.04793340501445867,0.051670723569096626
test_HUST,HUST_8-6,0,0.0064005546872618465,0.07996161811915964,0.0800034667202731,0.0064005546872618465,0.07996161811915964,0.0800034667202731
test_HUST,HUST_8-6,100,0.009940746450519275,0.09963858640551218,0.0997032920746315,0.009940746450519275,0.09963858640551218,0.0997032920746315
test_HUST,HUST_8-6,1000,0.0013625831314068649,0.036577705497179036,0.03691318370727273,0.0013625831314068649,0.036577705497179036,0.03691318370727273
test_HUST,HUST_8-6,1050,0.00212582670985973,0.04584776631545074,0.04610668834192855,0.00212582670985973,0.04584776631545074,0.04610668834192855
test_HUST,HUST_8-6,1100,5.117354949163993e-05,0.0059243781492534465,0.007153569003765878,5.117354949163993e-05,0.0059243781492534465,0.007153569003765878
test_HUST,HUST_8-6,1150,3.158230060322779e-05,0.00456496887434782,0.005619813217823862,3.158230060322779e-05,0.00456496887434782,0.005619813217823862
test_HUST,HUST_8-6,1200,0.0001598233542353673,0.01149518132693208,0.012642126175425053,0.0001598233542353673,0.01149518132693208,0.012642126175425053
test_HUST,HUST_8-6,1250,0.0022526851484751752,0.047105380235175354,0.0474624604132063,0.0022526851484751752,0.047105380235175354,0.0474624604132063
test_HUST,HUST_8-6,1300,0.0013104181027778627,0.0356220836052245,0.03619969755091695,0.0013104181027778627,0.0356220836052245,0.03619969755091695
test_HUST,HUST_8-6,1350,3.833116988567168e-05,0.005255251013632072,0.006191217157043652,3.833116988567168e-05,0.005255251013632072,0.006191217157043652
test_HUST,HUST_8-6,1400,0.004321558336428952,0.0653632201401058,0.06573856049860653,0.004321558336428952,0.0653632201401058,0.06573856049860653
test_HUST,HUST_8-6,1450,0.003754784754551772,0.060541908951132165,0.061276298472996656,0.003754784754551772,0.060541908951132165,0.061276298472996656
test_HUST,HUST_8-6,150,0.0024064197239379876,0.048776489908634646,0.04905527213193285,0.0024064197239379876,0.048776489908634646,0.04905527213193285
test_HUST,HUST_8-6,1500,8.320396100796012e-05,0.007884024162354468,0.009121620525321152,8.320396100796012e-05,0.007884024162354468,0.009121620525321152
test_HUST,HUST_8-6,1550,0.005726036052287855,0.07497876539135112,0.07567057586861524,0.005726036052287855,0.07497876539135112,0.07567057586861524
test_HUST,HUST_8-6,1600,0.00897502437147003,0.09399210410271581,0.09473660523509395,0.00897502437147003,0.09399210410271581,0.09473660523509395
test_HUST,HUST_8-6,1650,0.0029091679962531653,0.05276334121160069,0.05393670360944545,0.0029091679962531653,0.05276334121160069,0.05393670360944545
test_HUST,HUST_8-6,1700,0.020421596747132797,0.14239880922402776,0.14290415230892628,0.020421596747132797,0.14239880922402776,0.14290415230892628
test_HUST,HUST_8-6,1750,0.011828922745011787,0.10793971594916534,0.10876085115983503,0.011828922745011787,0.10793971594916534,0.10876085115983503
test_HUST,HUST_8-6,1800,0.01621307312134441,0.12677259904802546,0.12733056632774556,0.01621307312134441,0.12677259904802546,0.12733056632774556
test_HUST,HUST_8-6,1850,0.005315466261378448,0.07203167995320181,0.07290724423113555,0.005315466261378448,0.07203167995320181,0.07290724423113555
test_HUST,HUST_8-6,1900,0.005209625534088468,0.07096191600892812,0.07217773572292545,0.005209625534088468,0.07096191600892812,0.07217773572292545
test_HUST,HUST_8-6,1950,0.003407817158181374,0.057096584000089656,0.05837651204192808,0.003407817158181374,0.057096584000089656,0.05837651204192808
test_HUST,HUST_8-6,200,0.0015767173312961765,0.039582551199886164,0.03970790011189432,0.0015767173312961765,0.039582551199886164,0.03970790011189432
test_HUST,HUST_8-6,2000,0.025073952373390416,0.157826387900999,0.15834756825853188,0.025073952373390416,0.157826387900999,0.15834756825853188
test_HUST,HUST_8-6,2050,0.0017380627797037732,0.040628048900139026,0.04169008011150582,0.0017380627797037732,0.040628048900139026,0.04169008011150582
test_HUST,HUST_8-6,2100,0.03253409544117144,0.1799671056024505,0.1803721027242612,0.03253409544117144,0.1799671056024505,0.1803721027242612
test_HUST,HUST_8-6,2150,0.01487051930488992,0.12144168987352483,0.12194473873394424,0.01487051930488992,0.12144168987352483,0.12194473873394424
test_HUST,HUST_8-6,250,0.009885688347721782,0.09940595809889566,0.09942679894134067,0.009885688347721782,0.09940595809889566,0.09942679894134067
test_HUST,HUST_8-6,300,7.452194378956922e-05,0.00801968526464671,0.008632609326824029,7.452194378956922e-05,0.00801968526464671,0.008632609326824029
test_HUST,HUST_8-6,350,0.006451338223595393,0.08027198607230471,0.08032022300513983,0.006451338223595393,0.08027198607230471,0.08032022300513983
test_HUST,HUST_8-6,400,0.0006935807250614542,0.025985606241828326,0.02633592081286421,0.0006935807250614542,0.025985606241828326,0.02633592081286421
test_HUST,HUST_8-6,450,0.003190202748741441,0.05639320172444595,0.05648187982655536,0.003190202748741441,0.05639320172444595,0.05648187982655536
test_HUST,HUST_8-6,50,0.003880895835684723,0.06216812579254143,0.062296836482157926,0.003880895835684723,0.06216812579254143,0.062296836482157926
test_HUST,HUST_8-6,500,0.007652371539797214,0.08741105164552032,0.08747783456280347,0.007652371539797214,0.08741105164552032,0.08747783456280347
test_HUST,HUST_8-6,550,0.010668009190553062,0.10326106136974696,0.10328605516018638,0.010668009190553062,0.10326106136974696,0.10328605516018638
test_HUST,HUST_8-6,600,0.0016519885807716283,0.04051829027840492,0.04064466238968689,0.0016519885807716283,0.04051829027840492,0.04064466238968689
test_HUST,HUST_8-6,650,0.006260649850365899,0.0790224752561241,0.07912426840335333,0.006260649850365899,0.0790224752561241,0.07912426840335333
test_HUST,HUST_8-6,700,0.009736482042607797,0.09858805274947757,0.09867361371008866,0.009736482042607797,0.09858805274947757,0.09867361371008866
test_HUST,HUST_8-6,750,0.00010514112217068762,0.009257255154888537,0.010253834510595907,0.00010514112217068762,0.009257255154888537,0.010253834510595907
test_HUST,HUST_8-6,800,0.0014534077347635999,0.03786291048580897,0.03812358501982205,0.0014534077347635999,0.03786291048580897,0.03812358501982205
test_HUST,HUST_8-6,850,8.849097389206611e-05,0.008257838013157087,0.009406964116656666,8.849097389206611e-05,0.008257838013157087,0.009406964116656666
test_HUST,HUST_8-6,900,0.0008269893531312035,0.028357024488350483,0.028757422574549402,0.0008269893531312035,0.028357024488350483,0.028757422574549402
test_HUST,HUST_8-6,950,0.0014310087054018972,0.03751900138143957,0.037828675702460124,0.0014310087054018972,0.03751900138143957,0.037828675702460124
test_HUST,HUST_8-7,0,0.0014101576128987907,0.03737617747320446,0.03755206536129259,0.0014101576128987907,0.03737617747320446,0.03755206536129259
test_HUST,HUST_8-7,100,0.00021641013889606666,0.01461441833303446,0.01471088504802028,0.00021641013889606666,0.01461441833303446,0.01471088504802028
test_HUST,HUST_8-7,1000,0.0017231226375923026,0.041052431046003715,0.041510512374485366,0.0017231226375923026,0.041052431046003715,0.041510512374485366
test_HUST,HUST_8-7,1050,0.0002640223900182155,0.015153000830907362,0.01624876579984509,0.0002640223900182155,0.015153000830907362,0.01624876579984509
test_HUST,HUST_8-7,1100,0.00024380659719910777,0.013839799072581108,0.01561430745179266,0.00024380659719910777,0.013839799072581108,0.01561430745179266
test_HUST,HUST_8-7,1150,0.013260548288591616,0.11510926802090791,0.11515445405450724,0.013260548288591616,0.11510926802090791,0.11515445405450724
test_HUST,HUST_8-7,1200,0.002593406767686474,0.05015055502068511,0.05092550213484865,0.002593406767686474,0.05015055502068511,0.05092550213484865
test_HUST,HUST_8-7,1250,0.00016515628881186656,0.010308648115203425,0.012851314672509835,0.00016515628881186656,0.010308648115203425,0.012851314672509835
test_HUST,HUST_8-7,1300,0.0017835119641668618,0.041112942458177475,0.04223164647710129,0.0017835119641668618,0.041112942458177475,0.04223164647710129
test_HUST,HUST_8-7,1350,0.0002688882365999973,0.013789488151639061,0.01639781194550045,0.0002688882365999973,0.013789488151639061,0.01639781194550045
test_HUST,HUST_8-7,1400,0.00018127906082139982,0.011205560465568185,0.01346399126638902,0.00018127906082139982,0.011205560465568185,0.01346399126638902
test_HUST,HUST_8-7,1450,0.009713567000032184,0.09742508379834465,0.0985574299585383,0.009713567000032184,0.09742508379834465,0.0985574299585383
test_HUST,HUST_8-7,150,0.0020193430547614326,0.04490173975820726,0.044937101094323306,0.0020193430547614326,0.04490173975820726,0.044937101094323306
test_HUST,HUST_8-7,1500,0.0011563643028914292,0.03147224523299722,0.03400535697344507,0.0011563643028914292,0.03147224523299722,0.03400535697344507
test_HUST,HUST_8-7,1550,0.009219716518940498,0.0950293139156112,0.09601935491837309,0.009219716518940498,0.0950293139156112,0.09601935491837309
test_HUST,HUST_8-7,1600,0.005194230190238399,0.07076632177635556,0.07207100797295955,0.005194230190238399,0.07076632177635556,0.07207100797295955
test_HUST,HUST_8-7,1650,0.003303414713557658,0.056054877492099496,0.057475340047342546,0.003303414713557658,0.056054877492099496,0.057475340047342546
test_HUST,HUST_8-7,1700,0.0001838363803587353,0.011115172198201849,0.013558627524891127,0.0001838363803587353,0.011115172198201849,0.013558627524891127
test_HUST,HUST_8-7,1750,0.012634596910561497,0.11150655627134184,0.11240372285009735,0.012634596910561497,0.11150655627134184,0.11240372285009735
test_HUST,HUST_8-7,1800,0.01135568218798198,0.10587330857158488,0.1065630432560087,0.01135568218798198,0.10587330857158488,0.1065630432560087
test_HUST,HUST_8-7,200,0.0027274959638166176,0.052205485548154254,0.05222543407015989,0.0027274959638166176,0.052205485548154254,0.05222543407015989
test_HUST,HUST_8-7,250,0.0005199210003545943,0.02262468224078397,0.022801776254375322,0.0005199210003545943,0.02262468224078397,0.022801776254375322
test_HUST,HUST_8-7,300,7.277626647824218e-05,0.00820577522104372,0.00853090068388105,7.277626647824218e-05,0.00820577522104372,0.00853090068388105
test_HUST,HUST_8-7,350,0.003095132459301664,0.05558811362020042,0.05563391465016338,0.003095132459301664,0.05558811362020042,0.05563391465016338
test_HUST,HUST_8-7,400,0.002197561835003963,0.04652040125687691,0.046878159466898474,0.002197561835003963,0.04652040125687691,0.046878159466898474
test_HUST,HUST_8-7,450,0.008496692021963386,0.09209883793148282,0.09217750279739295,0.008496692021963386,0.09209883793148282,0.09217750279739295
test_HUST,HUST_8-7,50,8.701814007461947e-06,0.002295357784990189,0.0029498837277869014,8.701814007461947e-06,0.002295357784990189,0.0029498837277869014
test_HUST,HUST_8-7,500,0.002106701358354,0.0455426905643454,0.045898816524546686,0.002106701358354,0.0455426905643454,0.045898816524546686
test_HUST,HUST_8-7,550,0.0016827123454276726,0.040877365133646607,0.04102087694610724,0.0016827123454276726,0.040877365133646607,0.04102087694610724
test_HUST,HUST_8-7,600,0.0010302411867585694,0.032078755471832546,0.032097370402551194,0.0010302411867585694,0.032078755471832546,0.032097370402551194
test_HUST,HUST_8-7,650,1.4812178707563045e-05,0.003144515013799405,0.003848659338985856,1.4812178707563045e-05,0.003144515013799405,0.003848659338985856
test_HUST,HUST_8-7,700,0.00027647667286386196,0.016106324097086427,0.01662758770429018,0.00027647667286386196,0.016106324097086427,0.01662758770429018
test_HUST,HUST_8-7,750,0.0002387473628838694,0.015269712352225073,0.015451451805052798,0.0002387473628838694,0.015269712352225073,0.015451451805052798
test_HUST,HUST_8-7,800,0.00030714429478803803,0.016116261033616002,0.01752553265347556,0.00030714429478803803,0.016116261033616002,0.01752553265347556
test_HUST,HUST_8-7,850,0.009657311693340706,0.09819045634843061,0.09827162201439796,0.009657311693340706,0.09819045634843061,0.09827162201439796
test_HUST,HUST_8-7,900,0.00011885239251315263,0.00884813964969201,0.010901944437262218,0.00011885239251315263,0.00884813964969201,0.010901944437262218
test_HUST,HUST_8-7,950,5.088801232186534e-05,0.005812300378041435,0.007133583413815622,5.088801232186534e-05,0.005812300378041435,0.007133583413815622
test_HUST,HUST_8-8,0,0.008445279036411067,0.0917553554214672,0.09189819930994876,0.008445279036411067,0.0917553554214672,0.09189819930994876
test_HUST,HUST_8-8,100,0.008455856517572406,0.0918309799234694,0.09195573129268456,0.008455856517572406,0.0918309799234694,0.09195573129268456
test_HUST,HUST_8-8,1000,0.008960228981083137,0.09320591182166982,0.09465848604897047,0.008960228981083137,0.09320591182166982,0.09465848604897047
test_HUST,HUST_8-8,1050,0.01591429937628387,0.12509238696888664,0.12615189010190797,0.01591429937628387,0.12509238696888664,0.12615189010190797
test_HUST,HUST_8-8,1100,0.002298155086368164,0.04495889223180722,0.047939076820149175,0.002298155086368164,0.04495889223180722,0.047939076820149175
test_HUST,HUST_8-8,1150,0.0024447002938341143,0.04624468621758975,0.04944391058395477,0.0024447002938341143,0.04624468621758975,0.04944391058395477
test_HUST,HUST_8-8,1200,0.02283150712117702,0.14990142279032959,0.15110098319063653,0.02283150712117702,0.14990142279032959,0.15110098319063653
test_HUST,HUST_8-8,1250,0.039349800349357714,0.19749392238984306,0.19836784101602184,0.039349800349357714,0.19749392238984306,0.19836784101602184
test_HUST,HUST_8-8,150,0.027737849680468666,0.16650516953578764,0.16654683929894518,0.027737849680468666,0.16650516953578764,0.16654683929894518
test_HUST,HUST_8-8,200,0.00012177007909576196,0.010140114628614715,0.011034948078525878,0.00012177007909576196,0.010140114628614715,0.011034948078525878
test_HUST,HUST_8-8,250,0.017901107862945353,0.13371133058407136,0.1337950218167528,0.017901107862945353,0.13371133058407136,0.1337950218167528
test_HUST,HUST_8-8,300,0.0027092267940809034,0.051857312753638966,0.05205023337201192,0.0027092267940809034,0.051857312753638966,0.05205023337201192
test_HUST,HUST_8-8,350,0.007105032771299881,0.08417135180492813,0.08429135644477363,0.007105032771299881,0.08417135180492813,0.08429135644477363
test_HUST,HUST_8-8,400,0.005286919120197,0.07253174381769005,0.07271120353973658,0.005286919120197,0.07253174381769005,0.07271120353973658
test_HUST,HUST_8-8,450,0.0001581892914749749,0.011213103691182552,0.012577332446706451,0.0001581892914749749,0.011213103691182552,0.012577332446706451
test_HUST,HUST_8-8,50,0.013818973399540364,0.11745011595497154,0.11755412965753421,0.013818973399540364,0.11745011595497154,0.11755412965753421
test_HUST,HUST_8-8,500,0.0074391276714515266,0.08595922385439048,0.08625037780468864,0.0074391276714515266,0.08595922385439048,0.08625037780468864
test_HUST,HUST_8-8,550,0.003165106584611967,0.055822341047174026,0.05625927998661169,0.003165106584611967,0.055822341047174026,0.05625927998661169
test_HUST,HUST_8-8,600,0.0005060252701863263,0.021075347193615715,0.022495005449795435,0.0005060252701863263,0.021075347193615715,0.022495005449795435
test_HUST,HUST_8-8,650,0.001576205667941791,0.038716022349543355,0.03970145674835863,0.001576205667941791,0.038716022349543355,0.03970145674835863
test_HUST,HUST_8-8,700,0.000655496367437171,0.02390101761975476,0.02560266328797008,0.000655496367437171,0.02390101761975476,0.02560266328797008
test_HUST,HUST_8-8,750,0.0007879641279972291,0.026868312674994864,0.028070698744370955,0.0007879641279972291,0.026868312674994864,0.028070698744370955
test_HUST,HUST_8-8,800,0.0049535869385192366,0.06950999719453942,0.0703817230431256,0.0049535869385192366,0.06950999719453942,0.0703817230431256
test_HUST,HUST_8-8,850,0.0016884702504557868,0.039538063225252044,0.04109099962833451,0.0016884702504557868,0.039538063225252044,0.04109099962833451
test_HUST,HUST_8-8,900,0.003940037027570151,0.06125118582362645,0.0627697142543293,0.003940037027570151,0.06125118582362645,0.0627697142543293
test_HUST,HUST_8-8,950,0.00018178622445145717,0.01154253313233086,0.013482812186315479,0.00018178622445145717,0.01154253313233086,0.013482812186315479
test_HUST,HUST_9-1,0,0.005745827622195218,0.07568676504130742,0.07580123760332161,0.005745827622195218,0.07568676504130742,0.07580123760332161
test_HUST,HUST_9-1,100,0.0015761399237012464,0.039547364213504105,0.0397006287570014,0.0015761399237012464,0.039547364213504105,0.0397006287570014
test_HUST,HUST_9-1,1000,0.0032099865925076148,0.05621486541389942,0.05665674357486154,0.0032099865925076148,0.05621486541389942,0.05665674357486154
test_HUST,HUST_9-1,1050,0.003294462341890562,0.05689892880319118,0.05739740710076163,0.003294462341890562,0.05689892880319118,0.05739740710076163
test_HUST,HUST_9-1,1100,0.0002634019901667032,0.01500550863312205,0.0162296638956789,0.0002634019901667032,0.01500550863312205,0.0162296638956789
test_HUST,HUST_9-1,1150,0.003781653008453706,0.06097574528325613,0.061495146218654574,0.003781653008453706,0.06097574528325613,0.061495146218654574
test_HUST,HUST_9-1,1200,0.003174039124159157,0.055825299179911865,0.0563386113084016,0.003174039124159157,0.055825299179911865,0.0563386113084016
test_HUST,HUST_9-1,1250,0.00017000768555115457,0.010537491898563966,0.013038699534507057,0.00017000768555115457,0.010537491898563966,0.013038699534507057
test_HUST,HUST_9-1,1300,0.000958347974593193,0.029587809434359763,0.030957195845121258,0.000958347974593193,0.029587809434359763,0.030957195845121258
test_HUST,HUST_9-1,1350,0.00013912084975049838,0.009804104898974075,0.011794950180076997,0.00013912084975049838,0.009804104898974075,0.011794950180076997
test_HUST,HUST_9-1,1400,0.010520225115477651,0.10212482579255652,0.10256814864019752,0.010520225115477651,0.10212482579255652,0.10256814864019752
test_HUST,HUST_9-1,1450,0.017698421605741158,0.13251007387810199,0.13303541485537285,0.017698421605741158,0.13251007387810199,0.13303541485537285
test_HUST,HUST_9-1,150,0.006347906557574573,0.07960821306146527,0.07967375074373349,0.006347906557574573,0.07960821306146527,0.07967375074373349
test_HUST,HUST_9-1,1500,0.001480738330139575,0.03664123680626743,0.03848036291590264,0.001480738330139575,0.03664123680626743,0.03848036291590264
test_HUST,HUST_9-1,1550,0.004770491065852755,0.0674118729832655,0.06906874159743143,0.004770491065852755,0.0674118729832655,0.06906874159743143
test_HUST,HUST_9-1,1600,0.008196768913010754,0.08919170499169964,0.09053600893020829,0.008196768913010754,0.08919170499169964,0.09053600893020829
test_HUST,HUST_9-1,1650,0.016390440726755218,0.12698153814754054,0.12802515661679628,0.016390440726755218,0.12698153814754054,0.12802515661679628
test_HUST,HUST_9-1,1700,0.024474792649634397,0.15549817164756932,0.15644421577557413,0.024474792649634397,0.15549817164756932,0.15644421577557413
test_HUST,HUST_9-1,200,0.0024236592268783446,0.049022952614498044,0.049230673638275,0.0024236592268783446,0.049022952614498044,0.049230673638275
test_HUST,HUST_9-1,250,0.00028509169891959083,0.01658161391892194,0.016884658685315225,0.00028509169891959083,0.01658161391892194,0.016884658685315225
test_HUST,HUST_9-1,300,0.006358074683989278,0.07966993363423885,0.07973753622974113,0.006358074683989278,0.07966993363423885,0.07973753622974113
test_HUST,HUST_9-1,350,0.0007970287410868965,0.02800065231771883,0.028231697453162403,0.0007970287410868965,0.02800065231771883,0.028231697453162403
test_HUST,HUST_9-1,400,0.00646903886158954,0.08033980726277813,0.08043033545615448,0.00646903886158954,0.08033980726277813,0.08043033545615448
test_HUST,HUST_9-1,450,0.0001203196651872657,0.010254770780476184,0.010969032098925852,0.0001203196651872657,0.010254770780476184,0.010969032098925852
test_HUST,HUST_9-1,50,0.00037588995957250584,0.019090272270464993,0.01938788177116071,0.00037588995957250584,0.019090272270464993,0.01938788177116071
test_HUST,HUST_9-1,500,0.01278885706602093,0.11301291884795246,0.11308782899154503,0.01278885706602093,0.11301291884795246,0.11308782899154503
test_HUST,HUST_9-1,550,0.010150139285306415,0.10066377215395651,0.10074789965704702,0.010150139285306415,0.10066377215395651,0.10074789965704702
test_HUST,HUST_9-1,600,3.113483455260039e-05,0.004637672427728554,0.005579859725172344,3.113483455260039e-05,0.004637672427728554,0.005579859725172344
test_HUST,HUST_9-1,650,0.012245442703672194,0.11057766833183529,0.11065912842450999,0.012245442703672194,0.11057766833183529,0.11065912842450999
test_HUST,HUST_9-1,700,0.00015920033299222396,0.01129907621511511,0.012617461432167089,0.00015920033299222396,0.01129907621511511,0.012617461432167089
test_HUST,HUST_9-1,750,0.010612988935064517,0.10289162027330054,0.10301936194261987,0.010612988935064517,0.10289162027330054,0.10301936194261987
test_HUST,HUST_9-1,800,0.004996369876945807,0.07050409018156452,0.07068500461162755,0.004996369876945807,0.07050409018156452,0.07068500461162755
test_HUST,HUST_9-1,850,0.0010270459315232286,0.03143133533480988,0.032047557340977306,0.0010270459315232286,0.03143133533480988,0.032047557340977306
test_HUST,HUST_9-1,900,0.00016135210601668268,0.010821490226283838,0.012702444883434161,0.00016135210601668268,0.010821490226283838,0.012702444883434161
test_HUST,HUST_9-1,950,4.589459649424555e-05,0.00589325894483358,0.00677455507721692,4.589459649424555e-05,0.00589325894483358,0.00677455507721692
test_HUST,HUST_9-2,0,0.0003062318125369652,0.017076855467309374,0.017499480350483702,0.0003062318125369652,0.017076855467309374,0.017499480350483702
test_HUST,HUST_9-2,100,0.008603050827587371,0.09269431518690123,0.0927526324563749,0.008603050827587371,0.09269431518690123,0.0927526324563749
test_HUST,HUST_9-2,1000,0.0014628656582951949,0.037529275345116145,0.038247426819267134,0.0014628656582951949,0.037529275345116145,0.038247426819267134
test_HUST,HUST_9-2,1050,0.0009460097714301279,0.02957222930618779,0.03075727184634762,0.0009460097714301279,0.02957222930618779,0.03075727184634762
test_HUST,HUST_9-2,1100,0.0051387537569671715,0.07139007853524929,0.07168510135981654,0.0051387537569671715,0.07139007853524929,0.07168510135981654
test_HUST,HUST_9-2,1150,0.0007626397581887673,0.02596309486719695,0.027615933049396815,0.0007626397581887673,0.02596309486719695,0.027615933049396815
test_HUST,HUST_9-2,1200,0.008827227403092702,0.09346235651078452,0.09395332566276035,0.008827227403092702,0.09346235651078452,0.09395332566276035
test_HUST,HUST_9-2,1250,0.0005489474994630738,0.02121072957722178,0.023429628666777325,0.0005489474994630738,0.02121072957722178,0.023429628666777325
