dataset,battery_name,window_start,mse,mae,rmse
test_CALCE,CALCE_CS2_33,0,0.12116193258798268,0.3476895762975996,0.34808322652489687
test_CALCE,CALCE_CS2_33,100,391.9173574341531,19.795203378202828,19.79690272325833
test_CALCE,CALCE_CS2_33,150,0.19268945883988828,0.43869076556481446,0.4389640746574693
test_CALCE,CALCE_CS2_33,200,832.2160409272956,28.803555990723336,28.84815489641054
test_CALCE,CALCE_CS2_33,250,100.18285912942923,10.009005263816,10.009138780605914
test_CALCE,CALCE_CS2_33,300,61.088049958706144,7.815855085235159,7.815884464262899
test_CALCE,CALCE_CS2_33,50,0.05982122920309156,0.2438135431595174,0.2445837876947112
test_CALCE,CALCE_CS2_34,0,183.24752116842618,13.479998880816657,13.536894812638021
test_CALCE,CALCE_CS2_34,100,0.6159442939560617,0.7846233181833913,0.7848211859755454
test_CALCE,CALCE_CS2_34,150,2.880056678077275,1.6970247115843866,1.6970729737042172
test_CALCE,CALCE_CS2_34,200,0.7696459561996136,0.8767430097548501,0.8772946803666449
test_CALCE,CALCE_CS2_34,50,0.7801231360090642,0.8830557449427394,0.8832457959192697
test_CALCE,CALCE_CS2_35,0,1.6689822308190134,1.285601945636933,1.291890951597314
test_CALCE,CALCE_CS2_35,100,5.3949425443279715,2.32096922040287,2.3227015616148305
test_CALCE,CALCE_CS2_35,150,45.31286913680878,6.7314688161443295,6.731483427656104
test_CALCE,CALCE_CS2_35,200,0.19693918314351003,0.44360733305510586,0.4437783040477644
test_CALCE,CALCE_CS2_35,250,2028.6214126949437,45.04020178264072,45.04021994501075
test_CALCE,CALCE_CS2_35,300,1570.0788691961786,39.62418836640663,39.62422073929251
test_CALCE,CALCE_CS2_35,350,0.4159956515499743,0.6441506280481059,0.6449772488622946
test_CALCE,CALCE_CS2_35,50,18.874293781890415,4.344423281203336,4.344455521914157
test_CALCE,CALCE_CS2_36,0,0.01733107142146789,0.13002528900463,0.13164752721364686
test_CALCE,CALCE_CS2_36,100,77057.9377427483,277.5929258115291,277.5931154455173
test_CALCE,CALCE_CS2_36,150,0.2495308113259015,0.49923566721145063,0.49953059098107444
test_CALCE,CALCE_CS2_36,200,245.59683494949613,15.671418460303393,15.671529438746434
test_CALCE,CALCE_CS2_36,250,16.041067750093973,4.005030890776939,4.005130178919778
test_CALCE,CALCE_CS2_36,300,0.6475460848602802,0.8037051485241128,0.804702482200894
test_CALCE,CALCE_CS2_36,350,0.22537010669862523,0.4721331266132005,0.47473161544037196
test_CALCE,CALCE_CS2_36,50,151.82651357405396,12.32174300162459,12.32179019355767
test_CALCE,CALCE_CS2_37,0,0.5255827960212792,0.7246860114268658,0.7249708932234998
test_CALCE,CALCE_CS2_37,100,4.196908756959897,2.0485877681312523,2.0486358282915726
test_CALCE,CALCE_CS2_37,150,265.0768945425372,16.17882750640084,16.281182221894614
test_CALCE,CALCE_CS2_37,200,0.6709729083620093,0.8189556686498136,0.8191293599682588
test_CALCE,CALCE_CS2_37,250,2.005320913673697,1.4159926711233277,1.4160935398742898
test_CALCE,CALCE_CS2_37,300,5.460181744167893,2.336658005639897,2.3367031784477663
test_CALCE,CALCE_CS2_37,350,8.720605488815094,2.9492636534675283,2.9530671324599265
test_CALCE,CALCE_CS2_37,400,0.12042367875601881,0.3421343244008671,0.3470211503006968
test_CALCE,CALCE_CS2_37,450,101.00837228873225,10.050199435341034,10.050292149421939
test_CALCE,CALCE_CS2_37,50,323.89339371176357,17.99354450638873,17.997038470586308
test_CALCE,CALCE_CS2_38,0,18.08141211435157,4.248637885121847,4.252224372531577
test_CALCE,CALCE_CS2_38,100,126.30268367312739,11.23498117782163,11.23844667528068
test_CALCE,CALCE_CS2_38,150,0.6688309545572352,0.8175905751393399,0.817820857252513
test_CALCE,CALCE_CS2_38,200,276.0532220628263,16.603239562377368,16.614849444482676
test_CALCE,CALCE_CS2_38,250,21410.00725900977,146.31975317009775,146.32158849264098
test_CALCE,CALCE_CS2_38,300,55.87706123929018,7.475087252848004,7.475096068900398
test_CALCE,CALCE_CS2_38,350,801.6320180292772,28.30022544372339,28.31310682403606
test_CALCE,CALCE_CS2_38,400,0.13954325883551896,0.3725919324581311,0.37355489400557845
test_CALCE,CALCE_CS2_38,450,0.040505614381860504,0.19833901062564427,0.20126006653546674
test_CALCE,CALCE_CS2_38,50,0.871014299672436,0.9332003877423876,0.9332814686215708
test_CALCE,CALCE_CX2_16,0,0.67253187584474,0.8200423679769642,0.8200804081580902
test_CALCE,CALCE_CX2_16,100,4.83328371400762,2.198444646482903,2.1984730414557325
test_CALCE,CALCE_CX2_16,150,0.4511168778219327,0.6713166180342237,0.6716523489290667
test_CALCE,CALCE_CX2_16,200,0.1421802434523911,0.376948254874789,0.37706795601375503
test_CALCE,CALCE_CX2_16,250,2.969557628620612,1.7231942508705356,1.7232404442272737
test_CALCE,CALCE_CX2_16,300,2105651.0550643485,1451.0848095270558,1451.086163900803
test_CALCE,CALCE_CX2_16,350,18.929656091255787,4.32018770735287,4.350822461472749
test_CALCE,CALCE_CX2_16,400,0.28617013199983204,0.5349094842735644,0.5349487190374719
test_CALCE,CALCE_CX2_16,450,0.2737683517809074,0.5231709245679244,0.5232287757577057
test_CALCE,CALCE_CX2_16,50,0.2810411097405705,0.5300675621626466,0.5301331056824979
test_CALCE,CALCE_CX2_16,500,0.6151342604154002,0.7842308916342159,0.7843049537108638
test_CALCE,CALCE_CX2_16,550,55.04949525219626,7.419518393470869,7.4195347059095464
test_CALCE,CALCE_CX2_16,600,1.0293376816972981,1.0144012847812602,1.0145628032296956
test_CALCE,CALCE_CX2_16,650,5.776813088769985,2.403363777722358,2.403500174489277
test_CALCE,CALCE_CX2_16,700,0.574086430790846,0.7571662982843356,0.7576849152456752
test_CALCE,CALCE_CX2_16,750,0.03494850002740342,0.18404815578952388,0.18694517920343232
test_CALCE,CALCE_CX2_16,800,1.2180953387535125,1.1033267607833284,1.1036735653052094
test_CALCE,CALCE_CX2_16,850,0.18037882972802977,0.42401962608949106,0.4247102891713712
test_CALCE,CALCE_CX2_16,900,45.97763272643649,6.77720727245315,6.780680845345583
test_CALCE,CALCE_CX2_33,0,930.1393284372239,30.49811473836935,30.498185658121105
test_CALCE,CALCE_CX2_33,100,5.663197226941998,2.379706579733208,2.3797473031693928
test_CALCE,CALCE_CX2_33,150,35.42399521970135,5.948140821294851,5.951806046882018
test_CALCE,CALCE_CX2_33,200,31829.289061121206,178.39978709696385,178.40764854994643
test_CALCE,CALCE_CX2_33,250,130.37082563628502,11.417558541051394,11.418004450703505
test_CALCE,CALCE_CX2_33,300,0.43740557303755706,0.6609717069280987,0.6613664438399919
test_CALCE,CALCE_CX2_33,350,2.239815695135664,1.4959599576925942,1.4966013815093395
test_CALCE,CALCE_CX2_33,400,469.0417040360095,21.657276211201477,21.657370663033163
test_CALCE,CALCE_CX2_33,450,17.54203967628692,4.188289697786984,4.188321821002646
test_CALCE,CALCE_CX2_33,50,94.0445857613131,9.697574381509607,9.697658777319043
test_CALCE,CALCE_CX2_33,500,460.2423503646202,21.428548908122476,21.453259667580127
test_CALCE,CALCE_CX2_33,550,6.126031801853646,2.474584029568258,2.475082180828274
test_CALCE,CALCE_CX2_33,600,0.41441788098564414,0.6436120995070701,0.6437529658072607
test_CALCE,CALCE_CX2_33,650,0.043387889858753755,0.20755833816827912,0.2082975992630586
test_CALCE,CALCE_CX2_33,700,11.302763603939827,3.3618680707679607,3.3619582989590793
test_CALCE,CALCE_CX2_33,750,10.442322524006972,3.231433206733197,3.231458265861865
test_CALCE,CALCE_CX2_33,800,0.14006867317102023,0.3740258644905329,0.37425749581140016
test_CALCE,CALCE_CX2_34,0,0.050019607397075436,0.22231106787187924,0.22365063692526216
test_CALCE,CALCE_CX2_34,100,0.25717600345538183,0.5035851305726269,0.5071252344888606
test_CALCE,CALCE_CX2_34,150,0.979089239582496,0.9894028400737581,0.9894893832591111
test_CALCE,CALCE_CX2_34,200,5237.439144809671,72.37014458729601,72.3701536878959
test_CALCE,CALCE_CX2_34,250,3.057938978634222,1.7482710425614294,1.7486963654775012
test_CALCE,CALCE_CX2_34,300,1564.2713425418094,39.55083619732877,39.55087031332951
test_CALCE,CALCE_CX2_34,350,0.13034015272342597,0.36036839034411655,0.36102652634318433
test_CALCE,CALCE_CX2_34,400,0.6409327053041478,0.8001950795514524,0.800582728582217
test_CALCE,CALCE_CX2_34,450,0.3234936269326474,0.5681620792251069,0.5687650015011889
test_CALCE,CALCE_CX2_34,50,1775.406468281396,42.1354426009233,42.135572480760196
test_CALCE,CALCE_CX2_34,500,0.06776114953889638,0.25763908980914185,0.26030971848722123
test_CALCE,CALCE_CX2_34,550,608.8280282550791,24.653105657636,24.674440789105617
test_CALCE,CALCE_CX2_34,600,1.0224942137126904,1.0110438581806422,1.0111845596688522
test_CALCE,CALCE_CX2_34,650,164.9316020977601,12.84238629814487,12.842569917962686
test_CALCE,CALCE_CX2_35,0,0.8809387210671983,0.9383775796836182,0.9385833586140329
test_CALCE,CALCE_CX2_35,100,0.002282138450664313,0.04001679083247339,0.04777173275760796
test_CALCE,CALCE_CX2_35,1000,7.942724046743183,2.8179455030223766,2.818283883277762
test_CALCE,CALCE_CX2_35,150,6516.929101776847,80.72749826661327,80.7274990432433
test_CALCE,CALCE_CX2_35,200,28.913299212402375,5.345629852547032,5.377108815376752
test_CALCE,CALCE_CX2_35,250,0.20620248569907354,0.4539147840272497,0.45409523857784895
test_CALCE,CALCE_CX2_35,300,1356.2640254654252,36.80581729335526,36.82749007827475
test_CALCE,CALCE_CX2_35,350,196.99705045487588,14.035553843153904,14.03556377403045
test_CALCE,CALCE_CX2_35,400,0.12435476989385162,0.3521361371943058,0.35263971684121403
test_CALCE,CALCE_CX2_35,450,3.8806470748935795,1.9685162977537498,1.969935804764607
test_CALCE,CALCE_CX2_35,50,0.86077640510406,0.9276219547422068,0.9277803646898656
test_CALCE,CALCE_CX2_35,500,29.896782749920806,5.46741715187511,5.467795053759861
test_CALCE,CALCE_CX2_35,550,93.18274345005767,9.653107058791898,9.653120917613002
test_CALCE,CALCE_CX2_35,600,0.1462783984394766,0.38195837294566976,0.3824635909985114
test_CALCE,CALCE_CX2_35,650,0.3142585137264563,0.5605047648781061,0.5605876503513579
test_CALCE,CALCE_CX2_35,700,0.5817165518102436,0.7626379395106346,0.7627034494547954
test_CALCE,CALCE_CX2_35,750,7.776541172022444,2.788605590739182,2.788645042313999
test_CALCE,CALCE_CX2_35,800,50.63922280715947,7.115438201316481,7.116124142197034
test_CALCE,CALCE_CX2_35,850,1109.906576973918,33.31525636168138,33.31526042182348
test_CALCE,CALCE_CX2_35,900,0.9875978796973607,0.9922160279510692,0.9937795931177902
test_CALCE,CALCE_CX2_35,950,10.363115786759625,3.219158058934324,3.2191793654221295
test_CALCE,CALCE_CX2_36,0,0.6806044323357977,0.824489433450442,0.8249875346547957
test_CALCE,CALCE_CX2_36,100,0.17639028537774565,0.41950696418302585,0.41998843481427633
test_CALCE,CALCE_CX2_36,150,145.43454677582884,12.059591427195626,12.059624653190033
test_CALCE,CALCE_CX2_36,200,61.98123685182353,7.8728037208022625,7.872816322754109
test_CALCE,CALCE_CX2_36,250,0.0791378537113851,0.2808394737718568,0.28131451031076427
test_CALCE,CALCE_CX2_36,300,2.065989891220434,1.4366302531629673,1.4373551722592555
test_CALCE,CALCE_CX2_36,350,83.11384287518054,9.11647719378382,9.116679377667097
test_CALCE,CALCE_CX2_36,400,0.4803527629224641,0.6928724607524555,0.6930748609800128
test_CALCE,CALCE_CX2_36,450,5.296654663895847,2.3006359493974036,2.301446211384452
test_CALCE,CALCE_CX2_36,50,0.5245884909996252,0.7239622312785365,0.7242848134536753
test_CALCE,CALCE_CX2_36,500,0.2229027079014264,0.47169014495981104,0.47212573314894246
test_CALCE,CALCE_CX2_36,550,0.2077872210344509,0.454922997179198,0.45583683597801844
test_CALCE,CALCE_CX2_36,600,3.068416885247317,1.7456433571991141,1.7516897228811148
test_CALCE,CALCE_CX2_37,0,283.6290895851721,16.841044521823726,16.841291208965306
test_CALCE,CALCE_CX2_37,100,1.6699239427778019,1.2920601098982276,1.2922553705741764
test_CALCE,CALCE_CX2_37,150,0.12847981160924873,0.3556780137838942,0.358440806283616
test_CALCE,CALCE_CX2_37,200,0.04993437366369061,0.22305642687919544,0.22346000461758386
test_CALCE,CALCE_CX2_37,250,0.721966360306809,0.8496524270882998,0.84968603631389
test_CALCE,CALCE_CX2_37,300,110.36223470454992,10.505234415559592,10.505343150252157
test_CALCE,CALCE_CX2_37,350,8.430085811609773,2.90323898914762,2.9034610056981602
test_CALCE,CALCE_CX2_37,400,1120839.0373260493,1058.480583437171,1058.6968580883054
test_CALCE,CALCE_CX2_37,450,5394.075445380565,73.44430452315918,73.44436973233935
test_CALCE,CALCE_CX2_37,50,62.607368946319255,7.912137608410136,7.912481844928256
test_CALCE,CALCE_CX2_37,500,688.5164574230816,26.23560085291526,26.23959712768246
test_CALCE,CALCE_CX2_37,550,0.10786571894090648,0.32801226382979665,0.3284291688338697
test_CALCE,CALCE_CX2_37,600,0.33027266118739435,0.5741926800631795,0.5746935367544987
test_CALCE,CALCE_CX2_37,650,0.48873199609154405,0.6988625005994652,0.6990936962178561
test_CALCE,CALCE_CX2_38,0,1248.723735000345,35.33672872579193,35.33728533716682
test_CALCE,CALCE_CX2_38,100,0.026126546583396616,0.16033903523800258,0.16163708294632337
test_CALCE,CALCE_CX2_38,150,10891.377354570608,104.36111356025997,104.36176193688284
test_CALCE,CALCE_CX2_38,200,70.10771033887076,8.372769783774343,8.373034715016459
test_CALCE,CALCE_CX2_38,250,1.1085119200008267,1.05280153476766,1.0528589269227036
test_CALCE,CALCE_CX2_38,300,9775.937434132815,98.84532007564576,98.87334036095278
test_CALCE,CALCE_CX2_38,350,0.048986925414847074,0.22057233105641075,0.22132990176396652
test_CALCE,CALCE_CX2_38,400,0.36259064469594743,0.6019625470328913,0.6021550005571219
test_CALCE,CALCE_CX2_38,450,281.8075620362099,16.748233065524154,16.787124888920374
test_CALCE,CALCE_CX2_38,50,0.280102578433046,0.5288477152889369,0.529247180845629
test_CALCE,CALCE_CX2_38,500,0.4710315710124319,0.686104171883615,0.6863173981565904
test_CALCE,CALCE_CX2_38,550,4544.356401942357,67.40442967775085,67.4118417041276
test_CALCE,CALCE_CX2_38,600,0.015921896378902865,0.12315655720028637,0.12618199704752997
test_CALCE,CALCE_CX2_38,650,0.4245990361696475,0.651017363270646,0.6516126427331252
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,0,0.18651918728205147,0.4303668055545232,0.431878671946244
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,100,0.15163648092755497,0.38844710821348116,0.3894052913450907
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,150,489.8233310862448,22.128097218771472,22.131952717422944
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,200,0.08980089974041473,0.2958338251116609,0.2996679825079996
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,250,29.308112192083225,5.412491941227376,5.413696721472604
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,300,0.4796767783668699,0.691682858883791,0.6925870186242808
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,350,11.196033724795093,3.345854043641714,3.346047477964874
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_a,50,299.2376694551225,17.287942211765646,17.298487490388357
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,0,0.8241144726983027,0.9069509355479378,0.9078075086152916
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,100,0.013881572679094272,0.11466999042022356,0.11782008605961156
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,150,0.0713873234555691,0.2523467708155435,0.26718406287720287
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,200,0.957138081417151,0.9780290286877302,0.978334340303534
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,250,10.073878468409491,3.1738199993735896,3.173937376258311
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,300,0.007598099005389809,0.08388174151056065,0.08716707523709746
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,350,0.3926857046075247,0.6260312935232608,0.6266463951923164
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,50,30411.5835604106,174.3890946321236,174.38917271554047
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,0,5.239969713934438,2.271117225437735,2.2890980131777754
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,100,179.0356958491836,13.380346080652462,13.380422110276776
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,150,0.3850700372998881,0.6196586599828575,0.620540117397649
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,200,0.20125861923407057,0.4474723682555117,0.44861856764301516
