dataset,battery_name,window_start,mse,mae,rmse,mape,mse_raw,mae_raw,rmse_raw,mape_raw
test_CALCE,CALCE_CS2_33,0,0.001696906757082923,0.0349010274147363,0.041193528097055766,0.03614731113420706,0.001696906757082923,0.0349010274147363,0.041193528097055766,0.03614731113420706
test_CALCE,CALCE_CS2_33,100,0.0029552221478631336,0.05348137497671878,0.05436195496726671,0.05779068478921058,0.0029552221478631336,0.05348137497671878,0.05436195496726671,0.05779068478921058
test_CALCE,CALCE_CS2_33,150,0.0014627199045259454,0.03690475723661507,0.03824552136559189,0.0403990629664243,0.0014627199045259454,0.03690475723661507,0.03824552136559189,0.0403990629664243
test_CALCE,CALCE_CS2_33,200,0.004156302600461049,0.06326181832197833,0.06446939274152541,0.07065945714363057,0.004156302600461049,0.06326181832197833,0.06446939274152541,0.07065945714363057
test_CALCE,CALCE_CS2_33,250,0.0010192702983383907,0.029165054844384156,0.03192601287881703,0.03320175016679371,0.0010192702983383907,0.029165054844384156,0.03192601287881703,0.03320175016679371
test_CALCE,CALCE_CS2_33,300,0.02377581837121727,0.14343264965347435,0.15419409317875074,0.1778467201746445,0.02377581837121727,0.14343264965347435,0.15419409317875074,0.1778467201746445
test_CALCE,CALCE_CS2_33,50,0.0005537486492004671,0.020334916595733867,0.023531864550019557,0.021525124228974627,0.0005537486492004671,0.020334916595733867,0.023531864550019557,0.021525124228974627
test_CALCE,CALCE_CS2_34,0,0.006064901896736903,0.07683467070941304,0.07787748003586725,0.0804601168279877,0.006064901896736903,0.07683467070941304,0.07787748003586725,0.0804601168279877
test_CALCE,CALCE_CS2_34,100,0.035163306538384044,0.1873086527913502,0.18751881649152985,0.20349767245207748,0.035163306538384044,0.1873086527913502,0.18751881649152985,0.20349767245207748
test_CALCE,CALCE_CS2_34,150,0.0010082858256815592,0.027349661266709225,0.031753516745103356,0.0305686953285936,0.0010082858256815592,0.027349661266709225,0.031753516745103356,0.0305686953285936
test_CALCE,CALCE_CS2_34,200,0.007969595080761427,0.08365480989364665,0.08927258863033728,0.09614063193278145,0.007969595080761427,0.08365480989364665,0.08927258863033728,0.09614063193278145
test_CALCE,CALCE_CS2_34,50,0.0022236722947719546,0.04221750292135796,0.04715582991287456,0.04562095877546179,0.0022236722947719546,0.04221750292135796,0.04715582991287456,0.04562095877546179
test_CALCE,CALCE_CS2_35,0,0.014093524590444405,0.1165588541644166,0.11871615134616016,0.12377319492410149,0.014093524590444405,0.1165588541644166,0.11871615134616016,0.12377319492410149
test_CALCE,CALCE_CS2_35,100,0.011454775480771683,0.10588955759700776,0.10702698482519109,0.1166278670866329,0.011454775480771683,0.10588955759700776,0.10702698482519109,0.1166278670866329
test_CALCE,CALCE_CS2_35,150,0.0035164547170162853,0.05670740659727441,0.05929970250360692,0.06270751140311766,0.0035164547170162853,0.05670740659727441,0.05929970250360692,0.06270751140311766
test_CALCE,CALCE_CS2_35,200,0.007164604975389036,0.08334937895241672,0.08464398959990624,0.09414073223037142,0.007164604975389036,0.08334937895241672,0.08464398959990624,0.09414073223037142
test_CALCE,CALCE_CS2_35,250,0.01450941654575485,0.11951548034260369,0.12045503951995885,0.13630898290195742,0.01450941654575485,0.11951548034260369,0.12045503951995885,0.13630898290195742
test_CALCE,CALCE_CS2_35,300,0.0023152689098609415,0.04224445788048909,0.04811724129520459,0.04834652058544625,0.0023152689098609415,0.04224445788048909,0.04811724129520459,0.04834652058544625
test_CALCE,CALCE_CS2_35,350,0.002380899820268503,0.044134352925344136,0.048794465057714315,0.05210806478066656,0.002380899820268503,0.044134352925344136,0.048794465057714315,0.05210806478066656
test_CALCE,CALCE_CS2_35,50,0.0176520992207096,0.13192010377781963,0.13286120284232564,0.14333173558910894,0.0176520992207096,0.13192010377781963,0.13286120284232564,0.14333173558910894
test_CALCE,CALCE_CS2_36,0,0.005246485054666006,0.06894061023551837,0.0724326242425746,0.07225300819527848,0.005246485054666006,0.06894061023551837,0.0724326242425746,0.07225300819527848
