dataset,battery_name,window_start,mse,mae,rmse
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,200,0.0057036582455030245,0.07269631615664039,0.07552256778939011
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,250,0.009147753788790488,0.09351586309734465,0.09564389049380252
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,300,0.010214285024179419,0.09747479791767347,0.10106574604770609
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,350,0.011762114862874757,0.10567958810483528,0.10845328424199406
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_b,50,0.0012497129882564515,0.029598866121659365,0.03535127986730398
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,0,0.0026472265088814018,0.044966920829148965,0.05145120512564698
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,100,0.0011497500890307849,0.030036946066901132,0.033907964979201934
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,150,0.0036298669119421826,0.05876269435862234,0.060248376840726446
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,200,0.0018462644390105673,0.04004492814216069,0.042968179377424955
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,250,0.009960694058423657,0.09718143877216516,0.09980327679201549
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,300,0.0062844408904875184,0.0743070916577964,0.0792744655641873
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_c,50,0.001616194230968606,0.036062463192991195,0.04020191824986223
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,0,0.00041141209640408,0.014740650199912896,0.020283295994588255
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,100,0.002074334039809726,0.04232875167758648,0.04554485744636518
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,150,0.00274387667480676,0.048659092005316804,0.052382026257169166
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,200,0.005677626607129857,0.0734028423883139,0.07535002725367694
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,250,0.01641092180968337,0.1265510281502432,0.12810512015404915
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,300,0.01985789530462358,0.13867478853242696,0.14091804463809304
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_d,50,0.0037741967965692646,0.05799025029147364,0.06143449191268098
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,0,0.0005002552272870336,0.018732531311671338,0.022366386102520754
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,100,0.0018763053770666752,0.0412335617796127,0.04331634076265763
test_HNEI,HNEI_18650_NMC_LCO_25C_0-100_0.5-1.5C_e,150,0.0015751925056489385,0.036899045246483,0.03968869493506858
