dataset,battery_name,window_start,mse,mae,rmse,mape,mse_raw,mae_raw,rmse_raw,mape_raw
test_CALCE,CALCE_CS2_33,0,0.0015031634834201308,0.03418591247203717,0.03877065234710567,0.036176785137008026,0.0015031634834201308,0.03418591247203717,0.03877065234710567,0.036176785137008026
test_CALCE,CALCE_CS2_33,100,0.00221406449586537,0.04005615975937055,0.047053846770114025,0.043875848084085,0.00221406449586537,0.04005615975937055,0.047053846770114025,0.043875848084085
test_CALCE,CALCE_CS2_33,150,0.0031132730735983828,0.051305641774956674,0.0557967120321474,0.05688238886575326,0.0031132730735983828,0.051305641774956674,0.0557967120321474,0.05688238886575326
test_CALCE,CALCE_CS2_33,200,0.0023412953910117297,0.04211009544788061,0.04838693409394451,0.04784581865622853,0.0023412953910117297,0.04211009544788061,0.04838693409394451,0.04784581865622853
test_CALCE,CALCE_CS2_33,250,0.0025756727249738403,0.03368720680020111,0.05075108594871484,0.04095303372877255,0.0025756727249738403,0.03368720680020111,0.05075108594871484,0.04095303372877255
test_CALCE,CALCE_CS2_33,300,0.007912833760317858,0.06757267089923767,0.08895411041833794,0.08608209588352407,0.007912833760317858,0.06757267089923767,0.08895411041833794,0.08608209588352407
test_CALCE,CALCE_CS2_33,50,0.0012004446880822769,0.027653506228843702,0.034647434076454736,0.029838229110592772,0.0012004446880822769,0.027653506228843702,0.034647434076454736,0.029838229110592772
test_CALCE,CALCE_CS2_34,0,0.0017118760990891102,0.03606407898045698,0.04137482445991898,0.038357581676673615,0.0017118760990891102,0.03606407898045698,0.04137482445991898,0.038357581676673615
test_CALCE,CALCE_CS2_34,100,0.00486444164626519,0.06628436079326361,0.06974554929359429,0.07248330164409131,0.00486444164626519,0.06628436079326361,0.06974554929359429,0.07248330164409131
test_CALCE,CALCE_CS2_34,150,0.002235251114115427,0.04440497228040448,0.04727844238250058,0.04941507154717791,0.002235251114115427,0.04440497228040448,0.04727844238250058,0.04941507154717791
test_CALCE,CALCE_CS2_34,200,0.002439418385798855,0.04536093279713521,0.04939046857237594,0.05213906885495536,0.002439418385798855,0.04536093279713521,0.04939046857237594,0.05213906885495536
test_CALCE,CALCE_CS2_34,50,0.003377842754661839,0.05495742055727562,0.05811921157983683,0.059210994452657,0.003377842754661839,0.05495742055727562,0.05811921157983683,0.059210994452657
