dataset,battery_name,window_start,mse,mae,rmse,mape,mse_raw,mae_raw,rmse_raw,mape_raw
test_CALCE,CALCE_CS2_33,0,0.011032056962392464,0.10326189145485706,0.10503359920707499,0.107868616145293,0.011032056962392464,0.10326189145485706,0.10503359920707499,0.107868616145293
test_CALCE,CALCE_CS2_33,100,0.00186077432375426,0.038912007210338474,0.04313669347266037,0.041768411292279504,0.00186077432375426,0.038912007210338474,0.04313669347266037,0.041768411292279504
test_CALCE,CALCE_CS2_33,150,0.002263509580959026,0.0460220869532975,0.04757635527191029,0.050381994583904494,0.002263509580959026,0.0460220869532975,0.04757635527191029,0.050381994583904494
test_CALCE,CALCE_CS2_33,200,0.004729955453887145,0.06816028687599826,0.06877467160144893,0.07625602392398896,0.004729955453887145,0.06816028687599826,0.06877467160144893,0.07625602392398896
test_CALCE,CALCE_CS2_33,250,0.0012384447455482954,0.03305543639611547,0.035191543665322435,0.03810587413752903,0.0012384447455482954,0.03305543639611547,0.035191543665322435,0.03810587413752903
test_CALCE,CALCE_CS2_33,300,0.010462749206347844,0.09716319443651054,0.10228758089987193,0.1152285544729995,0.010462749206347844,0.09716319443651054,0.10228758089987193,0.1152285544729995
test_CALCE,CALCE_CS2_33,50,0.008980665116770297,0.09401104940846838,0.09476637123352512,0.1000800568133511,0.008980665116770297,0.09401104940846838,0.09476637123352512,0.1000800568133511
test_CALCE,CALCE_CS2_34,0,0.004051191768439492,0.062258272873204686,0.06364897303523044,0.06511574599674239,0.004051191768439492,0.062258272873204686,0.06364897303523044,0.06511574599674239
test_CALCE,CALCE_CS2_34,100,0.001557818815419964,0.03760924080309183,0.039469213514079095,0.04065326960373866,0.001557818815419964,0.03760924080309183,0.039469213514079095,0.04065326960373866
test_CALCE,CALCE_CS2_34,150,0.0013592105225600456,0.034576240862074004,0.036867472418922964,0.03797874116501343,0.0013592105225600456,0.034576240862074004,0.036867472418922964,0.03797874116501343
test_CALCE,CALCE_CS2_34,200,0.008232005684476277,0.08851057599951938,0.09073040110390936,0.09948831439878303,0.008232005684476277,0.08851057599951938,0.09073040110390936,0.09948831439878303
test_CALCE,CALCE_CS2_34,50,0.014011265779793041,0.11807876762793938,0.11836919269722608,0.12623091913590254,0.014011265779793041,0.11807876762793938,0.11836919269722608,0.12623091913590254
test_CALCE,CALCE_CS2_35,0,0.012632267717065406,0.10951783943348627,0.11239336153468053,0.11618728804341413,0.012632267717065406,0.10951783943348627,0.11239336153468053,0.11618728804341413
test_CALCE,CALCE_CS2_35,100,0.003561595398743799,0.055671911236610416,0.05967910353502136,0.060999723835544285,0.003561595398743799,0.055671911236610416,0.05967910353502136,0.060999723835544285
test_CALCE,CALCE_CS2_35,150,0.008239322098946228,0.08922424073709834,0.09077071168028941,0.09887999040314821,0.008239322098946228,0.08922424073709834,0.09077071168028941,0.09887999040314821
test_CALCE,CALCE_CS2_35,200,0.012813076132524819,0.11275007551011151,0.11319485912586674,0.12690037037622928,0.012813076132524819,0.11275007551011151,0.11319485912586674,0.12690037037622928
test_CALCE,CALCE_CS2_35,250,0.009714093913235983,0.09746144199678994,0.0985601030500475,0.11106846877621347,0.009714093913235983,0.09746144199678994,0.0985601030500475,0.11106846877621347
test_CALCE,CALCE_CS2_35,300,0.0050943719429508115,0.06770595652514176,0.07137486912738132,0.07806100724984068,0.0050943719429508115,0.06770595652514176,0.07137486912738132,0.07806100724984068
test_CALCE,CALCE_CS2_35,350,0.008006930275443096,0.08593495470575871,0.08948145213083601,0.10209810131983707,0.008006930275443096,0.08593495470575871,0.08948145213083601,0.10209810131983707
test_CALCE,CALCE_CS2_35,50,0.013894936298662697,0.11652597015040492,0.1178767843922742,0.12650242033956813,0.013894936298662697,0.11652597015040492,0.1178767843922742,0.12650242033956813
