dataset,battery_name,window_start,mse,mae,rmse,mape,mse_raw,mae_raw,rmse_raw,mape_raw
test_CALCE,CALCE_CS2_33,0,0.00968516874851909,0.09547633066813298,0.09841325494321936,0.09961627949873181,0.00968516874851909,0.09547633066813298,0.09841325494321936,0.09961627949873181
test_CALCE,CALCE_CS2_33,100,0.004862701270124658,0.0683852055645827,0.06973307156668676,0.07380217531109935,0.004862701270124658,0.0683852055645827,0.06973307156668676,0.07380217531109935
test_CALCE,CALCE_CS2_33,150,0.003827027850777186,0.06103289297737206,0.06186297641382272,0.06696181921066144,0.003827027850777186,0.06103289297737206,0.06186297641382272,0.06696181921066144
test_CALCE,CALCE_CS2_33,200,0.0029694304740284965,0.05367345872763324,0.05449248089441787,0.060004236866660426,0.0029694304740284965,0.05367345872763324,0.05449248089441787,0.060004236866660426
test_CALCE,CALCE_CS2_33,250,0.0019829557352892325,0.039821136954197936,0.04453039114233371,0.04520662145292869,0.0019829557352892325,0.039821136954197936,0.04453039114233371,0.04520662145292869
test_CALCE,CALCE_CS2_33,300,0.0016380218596627459,0.0358608591150629,0.04047248274646301,0.04282649637158169,0.0016380218596627459,0.0358608591150629,0.04047248274646301,0.04282649637158169
test_CALCE,CALCE_CS2_33,50,0.006438105681356212,0.07884576245025075,0.08023780705724834,0.08384842255321687,0.006438105681356212,0.07884576245025075,0.08023780705724834,0.08384842255321687
test_CALCE,CALCE_CS2_34,0,0.005115443189240885,0.07018417190198276,0.07152232650886634,0.07346196923717498,0.005115443189240885,0.07018417190198276,0.07152232650886634,0.07346196923717498
test_CALCE,CALCE_CS2_34,100,0.0031707283818820735,0.05500112513002665,0.056309221108820834,0.059650279984587724,0.0031707283818820735,0.05500112513002665,0.056309221108820834,0.059650279984587724
test_CALCE,CALCE_CS2_34,150,0.002694545530827125,0.05029980548686038,0.051909012038634725,0.05545101131241997,0.002694545530827125,0.05029980548686038,0.051909012038634725,0.05545101131241997
test_CALCE,CALCE_CS2_34,200,0.0020862913236549337,0.0443429310219498,0.045675938125614164,0.05000767624416787,0.0020862913236549337,0.0443429310219498,0.045675938125614164,0.05000767624416787
test_CALCE,CALCE_CS2_34,50,0.003960803948179826,0.06194847878859916,0.06293491835364391,0.06615964007222817,0.003960803948179826,0.06194847878859916,0.06293491835364391,0.06615964007222817
test_CALCE,CALCE_CS2_35,0,0.016038192342902765,0.12386623311215143,0.1266419849137827,0.1314832783779999,0.016038192342902765,0.12386623311215143,0.1266419849137827,0.1314832783779999
test_CALCE,CALCE_CS2_35,100,0.008076836347066838,0.08795896529850006,0.0898712209056205,0.09674147379081656,0.008076836347066838,0.08795896529850006,0.0898712209056205,0.09674147379081656
test_CALCE,CALCE_CS2_35,150,0.006615548340963994,0.07935210968746531,0.08133602117736025,0.08787881190723318,0.006615548340963994,0.07935210968746531,0.08133602117736025,0.08787881190723318
test_CALCE,CALCE_CS2_35,200,0.004663469314873421,0.06713592534359998,0.06828959887767258,0.07546244712190105,0.004663469314873421,0.06713592534359998,0.06828959887767258,0.07546244712190105
test_CALCE,CALCE_CS2_35,250,0.00332363762124723,0.05509391421387292,0.05765099844102641,0.06254994835556552,0.00332363762124723,0.05509391421387292,0.05765099844102641,0.06254994835556552
test_CALCE,CALCE_CS2_35,300,0.002278528595433165,0.04152015952169004,0.04773393546978046,0.04746164284790515,0.002278528595433165,0.04152015952169004,0.04773393546978046,0.04746164284790515
test_CALCE,CALCE_CS2_35,350,0.0011723623627376693,0.02704344536935598,0.03423977749252569,0.031581361975064504,0.0011723623627376693,0.02704344536935598,0.03423977749252569,0.031581361975064504
test_CALCE,CALCE_CS2_35,50,0.01103760009215582,0.10329498057501887,0.10505998330551847,0.11207782822553192,0.01103760009215582,0.10329498057501887,0.10505998330551847,0.11207782822553192
test_CALCE,CALCE_CS2_36,0,0.01613443561397956,0.12536872560340778,0.12702139825234,0.13181331798249907,0.01613443561397956,0.12536872560340778,0.12702139825234,0.13181331798249907
test_CALCE,CALCE_CS2_36,100,0.009531772864332412,0.09658478009709963,0.09763079874881907,0.1041909697432875,0.009531772864332412,0.09658478009709963,0.09763079874881907,0.1041909697432875
test_CALCE,CALCE_CS2_36,150,0.007449375078785373,0.08519834704462437,0.08630976236084405,0.09307742815939161,0.007449375078785373,0.08519834704462437,0.08630976236084405,0.09307742815939161
test_CALCE,CALCE_CS2_36,200,0.005446540962123047,0.0722916841568073,0.07380068402205393,0.08028046420877796,0.005446540962123047,0.0722916841568073,0.07380068402205393,0.08028046420877796
test_CALCE,CALCE_CS2_36,250,0.003798713719625985,0.05828958205955592,0.06163370603513945,0.06594633140864391,0.003798713719625985,0.05828958205955592,0.06163370603513945,0.06594633140864391
test_CALCE,CALCE_CS2_36,300,0.0022935779460186907,0.04340891083769081,0.04789131388904141,0.050653913369058376,0.0022935779460186907,0.04340891083769081,0.04789131388904141,0.050653913369058376
test_CALCE,CALCE_CS2_36,350,0.001814323661355379,0.038965882872650834,0.042594878346526345,0.04862213834096816,0.001814323661355379,0.038965882872650834,0.042594878346526345,0.04862213834096816
test_CALCE,CALCE_CS2_36,50,0.012026462384841957,0.10845192702149518,0.10966522869552571,0.11581937763900609,0.012026462384841957,0.10845192702149518,0.10966522869552571,0.11581937763900609
test_CALCE,CALCE_CS2_37,0,0.016173096898341486,0.12498255012255889,0.1271734913350321,0.13275095559354835,0.016173096898341486,0.12498255012255889,0.1271734913350321,0.13275095559354835
test_CALCE,CALCE_CS2_37,100,0.00922692689630306,0.09497035855675147,0.09605689405921398,0.10389087319975725,0.00922692689630306,0.09497035855675147,0.09605689405921398,0.10389087319975725
test_CALCE,CALCE_CS2_37,150,0.007113037588673758,0.08291990836690338,0.08433882610443282,0.09180444013273734,0.007113037588673758,0.08291990836690338,0.08433882610443282,0.09180444013273734
test_CALCE,CALCE_CS2_37,200,0.005138302897902459,0.07018548200949144,0.07168195657138872,0.07898165485172606,0.005138302897902459,0.07018548200949144,0.07168195657138872,0.07898165485172606
test_CALCE,CALCE_CS2_37,250,0.0038260165377011373,0.06059777868670055,0.061854802058539785,0.06912410586091967,0.0038260165377011373,0.06059777868670055,0.061854802058539785,0.06912410586091967
test_CALCE,CALCE_CS2_37,300,0.002651663791201147,0.05025068230928364,0.05149430833792359,0.05814248900637328,0.002651663791201147,0.05025068230928364,0.05149430833792359,0.05814248900637328
test_CALCE,CALCE_CS2_37,350,0.0017135313988493335,0.03852658388946611,0.041394823333954854,0.04525027370779445,0.0017135313988493335,0.03852658388946611,0.041394823333954854,0.04525027370779445
test_CALCE,CALCE_CS2_37,400,0.00137594870569624,0.03420933161465143,0.03709378257466121,0.04172075848006504,0.00137594870569624,0.03420933161465143,0.03709378257466121,0.04172075848006504
test_CALCE,CALCE_CS2_37,450,0.001963814247988404,0.03890238191157763,0.04431494384503273,0.05107243081048114,0.001963814247988404,0.03890238191157763,0.04431494384503273,0.05107243081048114
test_CALCE,CALCE_CS2_37,50,0.011618192176174453,0.10674716387408276,0.10778771811377423,0.11558937227671538,0.011618192176174453,0.10674716387408276,0.10778771811377423,0.11558937227671538
test_CALCE,CALCE_CS2_38,0,0.012962451275844429,0.1108171663002721,0.11385276138875346,0.11811751613172547,0.012962451275844429,0.1108171663002721,0.11385276138875346,0.11811751613172547
test_CALCE,CALCE_CS2_38,100,0.007767893846754641,0.0868281468005241,0.08813565593308216,0.09589462376938523,0.007767893846754641,0.0868281468005241,0.08813565593308216,0.09589462376938523
test_CALCE,CALCE_CS2_38,150,0.0059259340449444855,0.07510791547160947,0.07698008862650449,0.08389734267181219,0.0059259340449444855,0.07510791547160947,0.07698008862650449,0.08389734267181219
test_CALCE,CALCE_CS2_38,200,0.004324022207460317,0.0642277892269937,0.06575729775059432,0.07283237746660765,0.004324022207460317,0.0642277892269937,0.06575729775059432,0.07283237746660765
test_CALCE,CALCE_CS2_38,250,0.0032818237536539996,0.056178583168965214,0.05728720410051445,0.06446603594654479,0.0032818237536539996,0.056178583168965214,0.05728720410051445,0.06446603594654479
test_CALCE,CALCE_CS2_38,300,0.002437482346281821,0.04818694716314757,0.049370865358851275,0.05589309252202909,0.002437482346281821,0.04818694716314757,0.049370865358851275,0.05589309252202909
test_CALCE,CALCE_CS2_38,350,0.0018239342226453546,0.03656313850164855,0.04270754292446891,0.04271907382599913,0.0018239342226453546,0.03656313850164855,0.04270754292446891,0.04271907382599913
test_CALCE,CALCE_CS2_38,400,0.0012174150831503153,0.02826101231971294,0.03489147579496051,0.03373790437560586,0.0012174150831503153,0.02826101231971294,0.03489147579496051,0.03373790437560586
test_CALCE,CALCE_CS2_38,450,0.0010662316609150455,0.02654854004600683,0.032653202919699094,0.033442782821634175,0.0010662316609150455,0.02654854004600683,0.032653202919699094,0.033442782821634175
test_CALCE,CALCE_CS2_38,50,0.008953716929618459,0.09403032353891211,0.09462408218639935,0.10255823544973558,0.008953716929618459,0.09403032353891211,0.09462408218639935,0.10255823544973558
test_CALCE,CALCE_CX2_16,0,0.014159737254162202,0.11892588128441506,0.11899469422693687,0.12102263362312121,0.014159737254162202,0.11892588128441506,0.11899469422693687,0.12102263362312121
test_CALCE,CALCE_CX2_16,100,0.012504371548705207,0.11155755054430343,0.11182294732614236,0.11564106788243946,0.012504371548705207,0.11155755054430343,0.11182294732614236,0.11564106788243946
test_CALCE,CALCE_CX2_16,150,0.011314493347654086,0.10597853719296056,0.10636960725533438,0.11078805185246317,0.011314493347654086,0.10597853719296056,0.10636960725533438,0.11078805185246317
